id,(Intercept),Study_GroupTerrestrial_Soil
eb39aacbdcf5f47a3e38b342c01e9a71,-0.0027567980683244177,-1.5741358539406904
558df51d119f453bc8de55ccf7e81ebe,-0.0027567980683220242,15.15150545215181
e068f91b1088061d1bdbfe2d9b2dc297,-0.002756798068336388,10.275346694869617
f6bc9fe7446146c9e7aca03e1a865f63,-0.002756798068322023,-3.09541243320341
35d6a8b73b484f7439209ddb931a1ec1,-0.0027567980683315986,12.689333666755328
cdda6de9a96e17aebf1ef5e2ac23f19b,4.990721270328011,-15.318386843093187
759ecbd26e606ae0d733de8b805ae7a2,-0.0027567980683244155,2.0765990536701424
f9a49b97bf02e6f2c3b5ce96ed33fda4,-0.002756798068324416,0.7360759223629059
0996cb11216fbbf8de3ecaa0f8a41783,-0.0027567980683220247,-2.54645842178997
4674e10f7f9fc5cf2a245c68903d31f0,-0.0027567980683256147,-1.2685012344291775
fc49053e667485a26381f86c3d152823,-0.0027567980683196294,21.458629227619536
6a6f6693ed9380dede1186ef890caa1b,-0.002756798068324419,2.346251965898139
cf42aa9293b4b779ba2336a6d85446db,14.194355489394974,-20.928514166755495
3ef9d2a960d0065b8aedc199533366fe,-0.0027567980683411764,6.824660108619641
6929034fec182635f41cb365c27bb7b6,-0.0027567980683292047,11.710751752268207
0376a193d1c6a228b7abce75a94b4425,-0.0027567980683220247,-0.06277898208027884
31d32f056c9820fa334622b7fcc090fd,-0.0027567980683363864,26.657888159854853
09830f5253ab68aa0671cc9322442b3e,-0.0027567980683363864,37.08746581503741
e83b711cba9f9176f333471cd277a065,-0.00275679806832322,-0.3223114653053609
987f0a76eb314fb0fba317c7be9be3fa,-0.0027567980683244164,1.7931020769697859
86028d7886dc6abf30b4c659e1ef5a11,-0.002756798068329203,3.189128453703968
2a5033c3a22095b2fb6392b3fc3a33e1,-0.002756798068331599,5.761920606010509
edc1ff93ae4019284653a47523a23bee,6.39811506075632,-14.975102587861784
da0e9f3de138e678debba30c31b139e2,-0.002756798068322024,3.319931728149551
ee2c74b7217cf85729619fcc7944a485,-0.0027567980683220242,4.797766812691299
afb1ffa539940c9c470f6c4c319fb872,-0.0027567980683220264,1.1898229804971394
20c062404763f72307aac639ec3b4f10,4.244740962965007,-15.206181816217441
3681ddc1d4b846ebbec2f3da97568ca4,-0.0027567980683268125,0.8793455854782134
fb0730e1b85087cbc533c08f129b769b,-0.002756798068331599,22.647294719293004
06af3ab367dfc87c22e1fbadbadbe0e2,-0.0027567980683220242,4.3987900100924655
279ecacad41b48a00646b6b5cd498411,-0.002756798068333994,26.0969306804954
38943b7cd686229fffebf2e9dfa80f82,-0.0027567980683244164,6.732634997355063
c8e1fe34ecd7974d1b9fc2463c874575,-0.00275679806832322,-0.7111568616869886
742052df65f0a821f3be891400a7ea82,-0.0027567980683244173,1.7677844153020117
2a50094bdd81264a0efb9160568d156a,4.937220740334771,-14.675468039074763
91b04841866583aaba9ba690d04a24c3,-0.002756798068322022,0.6890855443786317
1db6c6b85fab4348b50d2a8295aab847,4.148885586081996,-14.178858168420865
caa3ac1491e7a04d1500e5c58ee4a365,-0.0027567980683244173,-0.4383991056953218
d5b3a8d7b9374040dfd4c6e40a70dc30,-0.002756798068324416,4.9263713661899216
7546495c8b8e791d6ff109281c212ea0,-0.0027567980683363864,9.004274090174103
77284a8c25bb829476ab8d95a17539d3,-0.0027567980683208255,-4.37708931704181
9c3a74caf3eb6bfa1dacb4a3e47a8a4b,-0.0027567980683244164,2.731016869464592
db72b4fa878d05d316238e035c3e7ed5,-0.0027567980683244177,0.8725109378208988
1996319ff351887e2cfb903c235de67e,-0.0027567980683220242,-1.3615444437223172
d7eb003d5e1de847fcb9a9c024ddeb59,12.495707406543742,-18.998569290269064
057493388aad033f7bea8b5345daa32c,8.971807766531356,-15.33140303654083
aed04576b8538d9824dc34e07a82274a,-0.0027567980683172377,2.185586587058577
f9a1d8d9074904a19b0deb07eda9d8b7,-0.0027567980683196277,1.3177447091752672
16b9236fdd1b3bc5041347f26584013f,-0.002756798068324416,6.222354641197492
dcd2fd4bb65b3002e8dc8aeb71f741be,-0.002756798068331599,34.920385269084534
7f4e58f9d4cc35070eb48df6195f095a,-0.0027567980683172347,0.03793855030341674
1bb7f97aa9adc7adea78436328f8801b,-0.002756798068322023,5.622566687878577
7b9b5d519c10c822d5a4bf4b431cd733,5.560286906010236,-16.614211109590084
1a8cd58fcce4fe49842887826b842c07,-0.002756798068326813,3.9057131345501506
3ee1040b89b867aa4bb8a53fb7be4b1a,4.357744630481818,-17.404066517237567
8de54b7247c28989f894b2555ddb2a86,-0.002756798068322021,1.2497976008634715
f2fb159be5313d2ef8d1776838952dca,8.20862442807409,-17.075946865119068
3bbd28f4b66484f73de0049ca2eb03eb,-0.002756798068322024,-5.596581400927051
e6bfd600d71c1ce6911df5fa30bcf7f3,-0.002756798068329204,7.28286507082071
23036726ceb9fafc46c73c60eaa5e374,-0.0027567980683244177,-0.6458615822129457
6949194cb63d69858d2fc19aa25bc0e9,4.230111151847453,-14.959782390851755
54282308af22e8ca55ba353256f98fa0,-0.0027567980683196294,2.5302419964174647
6e46894507b8c4b28faccd20bc27fe34,-0.00275679806832322,-0.10082631624429789
a517057848fa8446be171d5873355d7d,-0.0027567980683316008,6.257757139789836
125beb66abc202ce6f32de736a04d405,7.82218964838837,-16.264348367697394
4d0876150921fb01f333cb8998e5ac23,6.826259683221482,-17.488072151422838
e8e7e6d2bedc9056a22206f2173be99c,-0.0027567980683244177,6.085788146263236
4af6268d709f4be04fbf8696c38f1a77,-0.0027567980683292047,3.462412807875608
b5cd6f0960113efed5519c0718aad716,-0.002756798068324419,3.9218343078247337
0a80a76863e108a13efa06fddb725184,-0.0027567980683220225,3.407927126564232
7d6213ee76340670efbd63393312c1b4,-0.0027567980683268116,13.969534261841886
cb941967a7b91ea1bc3f2e203dae8a45,-0.002756798068329206,4.333955278361049
b9be4c52adadecaabce43c8fae297a92,5.736109321800127,-17.207310972103322
fd35b08221e7ab1efda2b417488a73f0,-0.002756798068317236,23.46198474446635
dd2a73489ea77ffdebd12d51f2912391,-0.0027567980683196303,1.235445469884934
0fb1d8a22e0c1d1f96f510200d8d2a5f,-0.002756798068322023,3.250875998302017
afa3bc8990b4e05294fc19ce3a41be1c,-0.0027567980683196286,6.537232280540203
8162290226c1f97463e28b4038a855f2,-0.002756798068322024,2.600278928687622
fb6a491e91a35140a1631367d21f1fc3,-0.002756798068324416,0.9409883233306477
f151910e610ab88b21756e1ec135ea99,15.747880313734138,-21.946133037356873
6a6c0e6b0af8aeb0922a57aa071b43b8,-0.0027567980683292055,7.188183853925169
473683f31da643259059ecc503c404e5,-0.002756798068322021,-0.02759306218787612
d048a321c32cce1c13561ef2ee1c3b65,-0.002756798068322024,3.919104856540129
3df7a903f6a01b61e94282d57e7bdf6b,-0.0027567980683220225,1.0889298704689503
4925e89fad451929d84c23a221e71c23,-0.002756798068322023,22.080886116946118
05d01e6520b6f24f601568873ac33b3d,-0.0027567980683244177,1.5377463008230616
eea34c4cfa9fa47523c1d80841284e85,-0.0027567980683196286,1.543663592418171
2e99664c9422a3f604f6afc174b52445,-0.002756798068314841,3.3546295614111323
52e7a5118c765d532b9b5d5444979b87,-0.00275679806832681,2.3263323170679024
001e35ded0fe9a4fd41823f3db958a01,-0.002756798068333993,7.638241679275835
488883b99ae62e50b40014704365dae7,-0.0027567980683244173,7.592210257360591
e8101687470e6b18848eef54194e1515,-0.0027567980683244173,3.953063996380589
a3dedf20a56f67a115216cce14b60fb2,-0.0027567980683316008,16.063752898374382
ec19ebc1bafdfce8ba1aef57c87f46c0,-0.0027567980683244173,1.3649866547541987
b69fc8af90c604953142ca12a97f33d1,-0.0027567980683244177,0.4659469747403638
c437f9644da990787db25d3a34809b63,13.39050239203848,-19.231982657672337
37a470c886bc6537e64301ed1331d1ff,-0.0027567980683292047,3.369018112746293
c969ade13c832ba5e691ed356161b51f,6.39916889653053,-14.491414560582392
804974df47ee2f218543dbb0f5256475,-0.002756798068326813,6.952657585216334
1ce0224b1dce165d6d8b4695c842f672,6.7569349836178185,-18.4503744217348
0cf6e4511c69e52d26f53599b272bb43,-0.0027567980683268108,10.626501977358187
f7fd8048caab299347881299ad9082b6,-0.0027567980683244173,3.687691121266087
761b0a0f53e67b7e42c935e2b604f85c,-0.0027567980683220242,4.588242900401541
fb631c9e26c4c16f9f9594b39cfc220b,-0.0027567980683244173,10.315098805740957
335734a0b022a3abc48e4bc738e7b498,-0.0027567980683220242,-2.647690975841802
97ac7480fa2f735798c081989d9f7fc6,-0.0027567980683244164,4.124684422004493
135c08dc578aa4e16fed4d03923efdbb,-0.0027567980683196294,1.5809182682633447
637f78cfb3948f1116bf91778e898d60,-0.0027567980683220242,0.9265990683695324
10ff6358bfa0027b6bc2a3a8f1bb6195,-0.0027567980683220242,1.1042624643294328
0a5a582ac168d9d1394339182d95fead,11.302070878913677,-17.076597238623652
8663820168eb9275876993b013910f53,-0.0027567980683196286,3.7054807582752005
115206eae50236c131f7367ef9208c89,11.313322463901777,-17.21686894398009
09e59077927d146fdcc63eacab1fa8bd,8.232727338084516,-15.57359982266318
77fce7835635befc102b0f6ff26bdad9,-0.0027567980683244164,0.40355113476229587
397013f70bf35e6400650c888f19a54e,-0.0027567980683232203,-0.34820225466015853
2ae57ad5c0948ab76a8bfd9a0ac2afb5,-0.002756798068322023,10.426094088875368
96a5c48d5c337389067f9499761ed33d,-0.002756798068322023,7.475758852170379
7217f2bdedb0cfc7b2988ad417f88279,-0.002756798068324418,3.4320506834219837
87a90c077e93c795226282df826c5c08,3.264906121832637,-14.991586348253207
63e6a46795403376f5803842eb027526,-0.002756798068322023,1.6441345416379016
0c0893d8f149729b15a91618bb4efef8,-0.002756798068325614,-0.5567737366255081
b3041f6d222a70002ae06739173480ca,-0.0027567980683268116,13.593874809483571
4d4a5b2babf1bdff929aa84a42a6dd98,-0.002756798068320828,-0.8367926937678232
d8f130fa63e021f30b2ddddc155f5beb,-0.0027567980683244177,9.368791806626511
c4cca7793f5269faf9a5ba4636142226,11.879499354789367,-18.94456785004074
cb2121259311ee7f0cfadd8944635f5d,-0.0027567980683244164,1.8198897437267327
0ed108b7e8d0ecab0a9d4ab2ace583d2,-0.002756798068322024,9.00829029526534
532551e80954611d1596c37d220b332d,-0.002756798068326811,6.717187904657522
a78539d2401df72e4068e78ba0c12238,-0.0027567980683363864,4.811176399038549
b61554314c528b5c82d3c2fc1d0fd204,-0.002756798068331599,19.782108884236987
8db8a7c3979e8f88ca6e34ee33aba687,-0.002756798068324418,2.334530256373127
df8fa858cc8b8ddfbc28e03d5cc21ff8,-0.002756798068322023,-0.21472866446272013
e9e6699baa7039a5f48282a05d5af6fe,-0.0027567980683196294,1.4933268747802404
6bf0e90502aa1ade6ccf49af806e7169,-0.0027567980683268108,3.294625655983673
2292351941c64536fb2c9f3481c321ef,-0.002756798068322024,8.437905095328077
5b35e69e3ad55143e57a862348959fc7,-0.002756798068318433,0.06281724215461298
bc5fe129243b23b6b28ae94eac20fb26,-0.002756798068318432,0.031653740041154815
a447727747be5c961d2e2e13dfa176be,4.778148510930429,-16.763361563822738
79b24d897314c9da6b70b0e6faf27404,-0.0027567980683244164,1.0127346021350119
fc27b1f21636edef56c8520d9fba91ad,4.886643643799811,-16.082496308573024
1151935042e601ca11b575a5bbabdfc3,-0.0027567980683172347,3.0286660331316906
d8c72500d5786ee8d7d1014fd49e5811,-0.0027567980683196286,1.1600455326656176
e54c4713738e375b2ddffab1f0eea0ee,14.192949065915487,-20.05247525103925
598e91b3a74404eab2359b2e1a880b62,-0.0027567980683208273,-2.382525476725484
6534f1895d7c8ac6ea6f3ae3d94a7e7d,11.08500762789677,-18.2183469557419
5617501c36ce9cb244be71a7fa053efa,3.620548659467143,-14.145908609649894
a67f1ee94822fd98f0025c50622b3167,4.703922512737522,-16.21769417229636
f8d2d9b0b2f76415b953846e44259abf,-0.0027567980683184316,-0.6675926013848429
06e916fdd73039e8f25ec3c9d6323dc1,6.193828258016632,-15.336328710365292
f2ce9ee5f37728b4075a8b14ac960d84,21.67808153038708,-27.548551380722753
1d14c0c72e2691ddf92c5ecb317c183a,-0.0027567980683268116,13.040003363057195
b1759485b41ccd66d77f1106db994ca3,-0.0027567980683196286,2.5387773787097028
550f3cb8beb452709a40f182af151af3,-0.0027567980683244173,6.184777982948759
031d028363f09c84262aeb27d99b0d11,-0.002756798068324418,1.3035101872003354
4d73baf8ed94be9078ed3a9ac6b59cd6,14.585145775829666,-20.121860775487576
61036c9ece052b05afc4e682be23b9b7,-0.0027567980683244177,3.1493869788574425
12a008bde3e632e72730736d3b3991af,-0.002756798068320827,-0.8969254292361992
daaea6d751bb4ea1797a9763c451ae5b,-0.002756798068320828,-0.5540313872750051
9f552e9fc38d3e780f660e32bedb1e34,-0.002756798068319629,0.8552448909127904
abd65b88a2a062598c79b582ff5e4a81,3.9148879764697786,-16.748751839344475
727e7762328f26995b073d19b4f14eed,5.655922869564929,-16.423035194640196
a3e1468f44e1d017350ba440b99cf570,-0.002756798068322023,1.7847422074588928
9a1b2cb3b81b2d6a89562615d7a1b98b,-0.0027567980683244177,-1.2775718168159085
4df3b6a214b5c437bdc81ff55a2aeed1,-0.0027567980683220225,0.9381945225299031
babceeeb659e638dbe7a075609a721d3,-0.0027567980683208264,-2.6345337270280034
2f6e257bc637e45e4d5f4ea1f21c478c,-0.0027567980683244173,-0.702175476858272
5067b7b1ab5537bcab9cae08f04cb110,-0.0027567980683172364,21.913504175243514
62ac724cdb3391440fef64bf1aad1adf,-0.002756798068319629,0.35458778869397684
709a8d03c8621490b2a62b922f318c11,-0.0027567980683292055,9.722552301508452
8a186696cf2a6995297fb06c8b0a9453,-0.0027567980683220247,0.7559341377805607
a4189c99dec92b677c887b38a28b2ad7,-0.0027567980683268125,31.501078053199418
a2c50411065312960f884654cb7ac2b2,-0.0027567980683220225,0.31152710703005154
dceadc97d96127d9c14fde67fcc80f37,-0.0027567980683244164,1.2957003354305185
2c7db4e1fde2d1074dcd03c27c5cae10,16.84508156617742,-22.392576709200718
ef2367c330c5953795ce03c9e55a594d,-0.0027567980683244173,0.46463920578292056
0c036653153f848240b7ac6031156596,-0.002756798068331599,7.053073524376661
eae2677e55d34035cf595eef3fa114d6,-0.0027567980683220242,-1.366770724718341
def6d36118f19add209440ea4ac01ef2,14.316858662097685,-20.201211297777004
b49c0c909b345c10722c40b2abe8e56d,10.487521900897548,-16.551770160101444
01a03fd3e6e665d98531aef0ac1cdb7c,-0.0027567980683268125,2.9165519791014427
a490e734842706de72477711b3279702,4.16365797038149,-16.85928643575681
a2bb8242c4c86e804fb60d8a51f9cbd0,-0.0027567980683244173,6.688625251573741
fbf8a15f7b78c1542c9a1c6077111f01,7.025370274752753,-17.437467356558194
8fbb48ce3a6fc69993b3b248ec01bcf4,-0.002756798068322024,6.542857137905117
2c276682390d9660051c0d7ca20c26fa,-0.0027567980683292047,10.584685882545
86d632acdacfe0c89018ab6e91501ba0,12.557563688870792,-20.168404583412748
b5583990f80781c6c68816df06921caf,8.649965257587407,-16.408138760973067
bcf900de7ff7ea4cbdeff8a2a23738f7,-0.0027567980683172364,0.2512772791161701
176c28131f7ad9b916d6404b6ba8de1a,-0.0027567980683220264,3.1250832381701215
16fe3ab81f71652716928a630ad5647b,-0.002756798068322023,1.3296217637546608
31223b3f410431f8c0202c67ccc2a4e9,-0.002756798068322023,-0.8921403749245648
f8ddb4c383d14855319f1f5446e4608d,-0.0027567980683244173,4.978564871782415
e5f858ab6ebf30a10501440820d17c7f,-0.002756798068324416,4.886168453760266
854e02251a55b2ec852a983775ee4316,5.243855429476121,-17.249311084000652
e4f596729772195562430c0b14336329,-0.0027567980683196294,-2.0550399148731135
6576752464248a3dafd6e2191a462bca,-0.0027567980683196286,2.31695432983279
67c6765b8dc7a814b8155691c041e4c0,-0.002756798068320827,-0.8136084861205606
ed5984932267d6f3d02a7cd18cbe6ee4,-0.0027567980683268108,3.3030656888779157
095301cfc41502573b3362ab19621710,13.146009604212624,-20.668183967767558
d85334c42105a45b58a7de2efa4d5931,7.197197333742196,-16.9724375738232
e21402de453e2093842b3e3ae338e0a8,6.4325707460461405,-13.949973386864468
f27af9cda4b1005eb3236d8a329b75ef,-0.002756798068325614,0.0552014704519572
854e213f3cee98a84197a39817f50501,-0.0027567980683315995,11.378414351627242
10a5a30447be0d14422f29aa94e043c6,-0.002756798068333993,12.189126256949233
61e7f728ac1374f0b6e318d2e13ca951,9.324854518340336,-16.734612894527118
d8e158ff0c7ab38a6754f6e9c792d2c5,15.79310574709903,-21.151344846689682
a17b3edc15977d3bb7272e9e8f88fc6b,5.418545342008731,-17.700075354988453
be16a993742c300d5903836e2cca2dc6,4.03346175543446,-13.195576668788654
e2b44b5ee4bfa7d93620faa036a70a40,-0.0027567980683292042,2.2423741277706895
16b182871a588b82bddaf30ff1c8f697,-0.0027567980683244177,3.71082011769076
be73a080124deb0ff06b67603b383827,-0.002756798068324418,1.025932244140259
3835e20e459e9364950190ac47a80e54,-0.002756798068319629,8.462061211456406
dc2c943c02ca756cf0bdc59a63294faf,-0.0027567980683244164,2.9596283267367807
b0c292093dd9eb8a4f4ce74e9d54fbb1,17.193793289904647,-22.634091348401526
a61168d194f0f21e13bc1e05ec24087d,-0.0027567980683244173,4.007264166264294
08174cbce959e8ee87888f86a7576035,-0.002756798068322024,10.259448266497882
4b21d7265db3bfdd83fb86a14f57e6fa,-0.0027567980683244164,3.308421805086478
680ca4953e73cba00a7bf5f7d17d2da0,-0.0027567980683268116,4.730779854758806
72884c6444c258dcc59ab0c46c35aa79,-0.0027567980683244164,1.0935751831878706
5ce9b21752461886c8e8502d5a07360c,-0.002756798068324419,0.5931675170778197
32a41ce5a7b85ec0aaf775c202e79ece,-0.002756798068326813,2.0074322772629105
f3556c144f1ef519db5d86087ec3b2dd,-0.002756798068319629,-2.119662678418046
9396dd81bd969938943ba17bc92f34b2,-0.002756798068326813,1.076973714595919
b8699fe028e1dca19fd066b31ee4babf,-0.0027567980683220242,1.2521959393967483
5883c0c74b1d2c098b1e3b3c159a8593,-0.002756798068319629,0.7383411283421988
734d38972836bd97c0b6dc9cde8d4b46,-0.002756798068322024,0.7655377791970153
3bd462e724cead4885ab0721df2e0a38,4.788361766348199,-13.771906657187861
6f701c395658c03590b7724c10f660ee,-0.002756798068325617,-0.9687882403183723
a073524c5cd87e37557b4a3304fe9ac3,-0.002756798068324416,1.2841684757091514
